Product,Channel,Week,Horizon,Actual,Predicted,APE
Flavored Water 500ml,Traditional,2026-04-27,15,4.118,4.589717163810503,0.11455006406277388
Flavored Water 500ml,Traditional,2026-05-04,16,4.25,4.392910709535796,0.033626049302540234
Flavored Water 500ml,Traditional,2026-05-11,17,2.729,3.857848729429742,0.4136492229497039
Flavored Water 500ml,Traditional,2026-05-18,18,4.497,4.231234475293074,0.059098404426712464
Flavored Water 500ml,Traditional,2026-05-25,19,4.088,4.046381770141747,0.01018058460329086
Flavored Water 500ml,Traditional,2026-06-01,20,3.485,4.713961609711366,0.3526432165599329
Flavored Water 500ml,Traditional,2026-06-08,21,2.938,3.7083527415125874,0.2622031114746723
Flavored Water 500ml,Traditional,2026-06-15,22,3.013,5.0497471316364875,0.6759864359895412
Flavored Water 500ml,Traditional,2026-06-22,23,2.328,3.81485798329875,0.6386847007297037
Natural Juice 1L,Traditional,2026-01-19,1,2.411,5.32928158036329,1.2104029781681003
Natural Juice 1L,Traditional,2026-01-26,2,4.776,4.699258942825943,0.01606806054733182
Natural Juice 1L,Traditional,2026-02-02,3,4.81,5.154030077107968,0.07152392455467112
Natural Juice 1L,Traditional,2026-02-09,4,4.532,4.471161767963498,0.013424146521734863
Natural Juice 1L,Traditional,2026-02-16,5,5.763,4.448748949770301,0.22804980916704826
Natural Juice 1L,Traditional,2026-02-23,6,5.673,4.9740903683784525,0.12319930047973691
Natural Juice 1L,Traditional,2026-03-02,7,4.719,4.588050599527753,0.02774939615856062
Natural Juice 1L,Traditional,2026-03-09,8,3.709,5.123762793548754,0.3814404943512413
Natural Juice 1L,Traditional,2026-03-16,9,8.593,5.4590797013838435,0.3647061909247244
Natural Juice 1L,Traditional,2026-03-23,10,4.971,4.395295788106826,0.11581255519878779
Natural Juice 1L,Traditional,2026-03-30,11,9.39,5.015817698736587,0.46583411089067234
Natural Juice 1L,Traditional,2026-04-06,12,8.141,4.491565248333538,0.44827843651473553
Natural Juice 1L,Traditional,2026-04-13,13,5.282,4.856620973627182,0.08053370434926507
Natural Juice 1L,Traditional,2026-04-20,14,6.384,5.367352697483722,0.15924926417861504
Natural Juice 1L,Traditional,2026-04-27,15,6.571,3.425007775553913,0.47876917127470503
Natural Juice 1L,Traditional,2026-05-04,16,5.468,4.989000611083812,0.08760047346674983
Natural Juice 1L,Traditional,2026-05-11,17,7.22,4.971125462957426,0.3114784677344285
Natural Juice 1L,Traditional,2026-05-18,18,5.462,4.616965978477047,0.15471146494378477
Natural Juice 1L,Traditional,2026-05-25,19,6.747,5.510354980179207,0.18328813099463365
Natural Juice 1L,Traditional,2026-06-01,20,4.911,4.762531146265971,0.03023189854083255
Natural Juice 1L,Traditional,2026-06-08,21,4.35,3.964390355978762,0.08864589517729604
Natural Juice 1L,Traditional,2026-06-15,22,5.386,4.973751320257883,0.07654078717826156
Natural Juice 1L,Traditional,2026-06-22,23,4.858,4.4750987527719905,0.07881870054096524
Whole Grain Crackers 200g,Traditional,2026-01-19,1,0.992,2.429074948216731,1.4486642623152528
Whole Grain Crackers 200g,Traditional,2026-01-26,2,6.799,2.945595976810683,0.5667604093527456
Whole Grain Crackers 200g,Traditional,2026-02-02,3,2.239,2.8527372461971425,0.2741122135762138
Whole Grain Crackers 200g,Traditional,2026-02-09,4,1.33,2.571639444178158,0.9335634918632766
Whole Grain Crackers 200g,Traditional,2026-02-16,5,7.28,3.123698458090871,0.5709205414710342
Whole Grain Crackers 200g,Traditional,2026-02-23,6,1.868,3.123440920957843,0.6720775808125496
Whole Grain Crackers 200g,Traditional,2026-03-02,7,1.948,3.2273219054398696,0.6567360910882288
Whole Grain Crackers 200g,Traditional,2026-03-09,8,1.571,3.7032763653121727,1.3572733070096579
Whole Grain Crackers 200g,Traditional,2026-03-16,9,1.799,3.745018388475551,1.08172228375517
Whole Grain Crackers 200g,Traditional,2026-03-23,10,1.87,3.209374021149777,0.7162427920587042
Whole Grain Crackers 200g,Traditional,2026-03-30,11,7.149,3.8156703290245475,0.4662651658938946
Whole Grain Crackers 200g,Traditional,2026-04-06,12,2.238,3.5416587688757297,0.5825106205879043
Whole Grain Crackers 200g,Traditional,2026-04-13,13,4.669,2.95634011487287,0.36681513924333475
Whole Grain Crackers 200g,Traditional,2026-04-20,14,2.159,3.6219705170430623,0.6776148758884032
Whole Grain Crackers 200g,Traditional,2026-04-27,15,1.542,3.466251891140865,1.247893574021313
Whole Grain Crackers 200g,Traditional,2026-05-04,16,2.262,3.0842880601017897,0.3635225729892969
Whole Grain Crackers 200g,Traditional,2026-05-11,17,2.356,3.527832312824749,0.4973821361734928
Whole Grain Crackers 200g,Traditional,2026-05-18,18,2.216,3.4210124796450696,0.5437781947856811
Whole Grain Crackers 200g,Traditional,2026-05-25,19,1.304,2.852742136817495,1.1876856877434776
Whole Grain Crackers 200g,Traditional,2026-06-01,20,2.283,2.7423855081638773,0.20122010870077853
Whole Grain Crackers 200g,Traditional,2026-06-08,21,2.014,3.6467219476358945,0.8106861706235824
Whole Grain Crackers 200g,Traditional,2026-06-15,22,1.669,3.187600435954446,0.9098864205838502
Whole Grain Crackers 200g,Traditional,2026-06-22,23,2.095,3.1936512983089584,0.524415894180887
